Date,Transaction_ID,Product_Category,Revenue,Units_Sold
2021-01-12,TRX_700600,Electronics,4.78,1
2021-01-12,TRX_501426,Clothing,3.51,1
2021-01-12,TRX_401994,Home & Garden,3.07,1
2021-01-12,TRX_111094,Sports,7.03,1
2021-01-12,TRX_565590,Home & Garden,30.28,1
2021-01-12,TRX_301604,Sports,8.98,1
2021-01-12,TRX_507427,Sports,2.64,1
2021-01-12,TRX_704056,Clothing,1.02,1
2021-01-12,TRX_393052,Home & Garden,15.13,1
2021-01-12,TRX_425329,Electronics,6.13,1
2021-01-12,TRX_322123,Clothing,21.91,1
2021-01-12,TRX_591006,Sports,13.68,1
2021-01-12,TRX_100917,Electronics,20.21,1
2021-01-12,TRX_877475,Clothing,4.03,1
2021-01-12,TRX_555061,Clothing,14.97,1
2021-01-12,TRX_997116,Sports,3.89,1
2021-01-13,TRX_518554,Clothing,12.23,1
2021-01-13,TRX_735785,Electronics,0.27,1
2021-01-13,TRX_512755,Sports,1.99,1
2021-01-13,TRX_846055,Clothing,6.39,1
2021-01-13,TRX_948231,Electronics,6.42,1
2021-01-13,TRX_461309,Electronics,12.24,1
2021-01-13,TRX_603323,Clothing,25.5,1
2021-01-13,TRX_378495,Sports,10.78,1
2021-01-13,TRX_292003,Electronics,32.47,1
2021-01-13,TRX_774174,Sports,22.57,1
2021-01-13,TRX_934325,Clothing,9.29,1
2021-01-13,TRX_855675,Home & Garden,18.98,1
2021-01-13,TRX_669829,Toys,10.88,1
2021-01-13,TRX_814647,Home & Garden,0.87,1
2021-01-13,TRX_277597,Sports,14.27,1
2021-01-13,TRX_545150,Clothing,1.05,1
2021-01-13,TRX_503561,Electronics,9.54,1
2021-01-13,TRX_324021,Home & Garden,12.83,1
2021-01-13,TRX_416363,Toys,0.73,1
2021-01-13,TRX_764846,Electronics,2.78,1
2021-01-13,TRX_337068,Sports,26.16,1
2021-01-13,TRX_655667,Electronics,10.13,1
2021-01-13,TRX_805356,Home & Garden,2.99,1
2021-01-13,TRX_214091,Home & Garden,12.41,1
2021-01-13,TRX_393624,Sports,9.61,1
2021-01-13,TRX_564310,Home & Garden,7.37,1
2021-01-13,TRX_868223,Electronics,39.54,2
2021-01-13,TRX_223728,Toys,12.17,1
2021-01-13,TRX_769260,Home & Garden,4.98,1
2021-01-13,TRX_907221,Electronics,17.03,1
2021-01-13,TRX_542136,Home & Garden,22.84,1
2021-01-13,TRX_365406,Home & Garden,1.42,1
2021-01-13,TRX_437629,Sports,2.37,1
2021-01-13,TRX_369045,Toys,2.58,1
2021-01-13,TRX_623260,Home & Garden,12.43,1
2021-01-13,TRX_425437,Electronics,9.77,1
2021-01-13,TRX_636162,Sports,10.21,1
2021-01-13,TRX_434923,Home & Garden,29.9,1
2021-01-13,TRX_220062,Clothing,15.82,1
2021-01-13,TRX_490270,Electronics,1.45,1
2021-01-13,TRX_307609,Clothing,4.52,1
2021-01-13,TRX_809132,Home & Garden,6.05,1
2021-01-13,TRX_304720,Home & Garden,5.33,1
2021-01-13,TRX_929365,Electronics,11.71,1
2021-01-13,TRX_282220,Electronics,23.53,1
2021-01-13,TRX_466577,Sports,3.86,1
2021-01-13,TRX_436199,Electronics,8.49,1
2021-01-13,TRX_547244,Clothing,16.48,1
2021-01-13,TRX_433272,Home & Garden,5.69,1
2021-01-13,TRX_831893,Clothing,1.95,1
2021-01-14,TRX_609421,Toys,1.52,1
2021-01-14,TRX_810381,Electronics,0.25,1
2021-01-14,TRX_367136,Electronics,1.85,1
2021-01-14,TRX_880734,Sports,3.37,1
2021-01-14,TRX_860177,Sports,5.8,1
2021-01-14,TRX_423720,Electronics,7.74,1
2021-01-14,TRX_103358,Electronics,19.58,1
2021-01-14,TRX_878776,Sports,5.78,1
2021-01-14,TRX_717367,Clothing,5.64,1
2021-01-14,TRX_961465,Home & Garden,0.42,1
2021-01-14,TRX_918386,Sports,0.29,1
2021-01-14,TRX_644026,Electronics,6.5,1
2021-01-14,TRX_292971,Sports,4.68,1
2021-01-14,TRX_441678,Clothing,14.82,1
2021-01-14,TRX_336371,Toys,1.42,1
2021-01-14,TRX_224591,Home & Garden,0.21,1
2021-01-14,TRX_873720,Home & Garden,4.83,1
2021-01-14,TRX_259892,Clothing,2.2,1
2021-01-14,TRX_177525,Electronics,0.41,1
2021-01-14,TRX_544709,Home & Garden,10.46,1
2021-01-14,TRX_643597,Home & Garden,0.96,1
2021-01-14,TRX_524724,Home & Garden,7.6,1
2021-01-14,TRX_749285,Sports,2.68,1
2021-01-14,TRX_486350,Electronics,1.55,1
2021-01-14,TRX_702772,Toys,3.87,1
2021-01-14,TRX_306486,Home & Garden,13.11,1
2021-01-14,TRX_241449,Clothing,4.04,1
2021-01-14,TRX_680086,Electronics,11.27,1
2021-01-14,TRX_548377,Home & Garden,1.09,1
2021-01-14,TRX_343767,Electronics,12.02,1
2021-01-14,TRX_963428,Electronics,2.19,1
2021-01-14,TRX_517216,Home & Garden,9.18,1
2021-01-14,TRX_892330,Clothing,6.77,1
2021-01-14,TRX_789753,Toys,21.47,1
2021-01-14,TRX_457820,Electronics,3.97,1
2021-01-14,TRX_588029,Electronics,0.56,1
2021-01-14,TRX_450164,Electronics,0.16,1
2021-01-14,TRX_232659,Electronics,14.22,1
2021-01-14,TRX_972999,Sports,6.03,1
2021-01-14,TRX_915864,Home & Garden,12.11,1
2021-01-14,TRX_383028,Home & Garden,2.17,1
2021-01-14,TRX_667906,Clothing,3.43,1
2021-01-14,TRX_316750,Electronics,0.25,1
2021-01-14,TRX_228652,Electronics,26.41,1
2021-01-14,TRX_952557,Sports,8.94,1
2021-01-14,TRX_337069,Clothing,21.95,1
2021-01-14,TRX_689621,Toys,2.5,1
2021-01-14,TRX_626750,Clothing,7.67,1
2021-01-14,TRX_768629,Electronics,9.2,1
2021-01-14,TRX_613953,Electronics,3.1,1
2021-01-14,TRX_242867,Electronics,15.28,1
2021-01-14,TRX_522641,Sports,23.85,1
2021-01-14,TRX_759981,Toys,17.53,1
2021-01-14,TRX_653515,Electronics,10.9,1
2021-01-14,TRX_124042,Electronics,2.64,1
2021-01-14,TRX_282690,Clothing,2.68,1
2021-01-14,TRX_665151,Sports,26.82,2
2021-01-14,TRX_409143,Home & Garden,0.08,1
2021-01-14,TRX_999434,Sports,10.21,1
2021-01-14,TRX_222019,Clothing,9.94,1
2021-01-14,TRX_962605,Electronics,7.9,1
2021-01-15,TRX_928370,Clothing,4.05,1
2021-01-15,TRX_143461,Clothing,9.68,1
2021-01-15,TRX_839477,Toys,0.35,1
2021-01-15,TRX_520602,Toys,28.32,1
2021-01-15,TRX_452854,Clothing,2.02,1
2021-01-15,TRX_311194,Sports,2.96,1
2021-01-15,TRX_936690,Sports,8.7,1
2021-01-15,TRX_397843,Clothing,14.75,1
2021-01-15,TRX_397883,Electronics,1.2,1
2021-01-15,TRX_587918,Toys,4.55,1
2021-01-15,TRX_715416,Home & Garden,41.25,1
2021-01-15,TRX_237854,Electronics,3.62,1
2021-01-15,TRX_763667,Clothing,4.47,1
2021-01-15,TRX_662634,Electronics,21.57,1
2021-01-15,TRX_448844,Clothing,0.61,1
2021-01-15,TRX_561693,Sports,7.44,1
2021-01-15,TRX_932297,Sports,5.69,1
2021-01-15,TRX_453039,Home & Garden,4.53,1
2021-01-15,TRX_477844,Home & Garden,4.01,1
2021-01-15,TRX_621144,Toys,1.14,1
2021-01-15,TRX_987081,Home & Garden,4.5,1
2021-01-15,TRX_819846,Electronics,0.52,1
2021-01-15,TRX_760046,Electronics,18.09,1
2021-01-15,TRX_374349,Electronics,6.05,1
2021-01-15,TRX_509740,Toys,6.99,1
2021-01-15,TRX_948124,Clothing,26.69,1
2021-01-15,TRX_911527,Sports,12.78,1
2021-01-15,TRX_561595,Electronics,0.1,1
2021-01-15,TRX_223805,Electronics,34.16,1
2021-01-15,TRX_953062,Electronics,3.22,1
2021-01-15,TRX_841570,Clothing,1.36,1
2021-01-15,TRX_220243,Electronics,17.41,1
2021-01-15,TRX_153311,Electronics,8.27,1
2021-01-15,TRX_321468,Electronics,6.77,1
2021-01-15,TRX_103969,Clothing,3.42,1
2021-01-15,TRX_270948,Toys,9.45,1
2021-01-15,TRX_658866,Home & Garden,3.82,1
2021-01-15,TRX_731613,Sports,27.62,1
2021-01-15,TRX_756051,Sports,2.89,1
2021-01-15,TRX_157062,Electronics,25.7,1
2021-01-15,TRX_606995,Home & Garden,9.76,1
2021-01-15,TRX_838591,Toys,21.0,1
2021-01-15,TRX_387635,Home & Garden,14.86,1
2021-01-15,TRX_650841,Electronics,14.21,1
2021-01-15,TRX_744905,Clothing,4.67,1
2021-01-15,TRX_497891,Sports,3.17,1
2021-01-16,TRX_300417,Toys,25.02,1
2021-01-16,TRX_579809,Clothing,4.25,1
2021-01-16,TRX_472119,Clothing,7.85,1
2021-01-16,TRX_555224,Sports,12.02,1
2021-01-16,TRX_114859,Home & Garden,6.59,1
2021-01-16,TRX_211462,Clothing,6.94,1
2021-01-16,TRX_242157,Toys,4.99,1
2021-01-16,TRX_776513,Sports,10.34,1
2021-01-16,TRX_236645,Home & Garden,23.66,1
2021-01-16,TRX_442221,Toys,2.8,1
2021-01-16,TRX_153687,Toys,33.91,1
2021-01-16,TRX_915267,Home & Garden,14.54,1
2021-01-16,TRX_682111,Toys,21.57,1
2021-01-16,TRX_700724,Home & Garden,10.11,1
2021-01-16,TRX_659070,Electronics,18.81,1
2021-01-16,TRX_605168,Home & Garden,0.2,1
2021-01-16,TRX_965990,Electronics,21.23,1
2021-01-16,TRX_881712,Toys,0.51,1
2021-01-16,TRX_657665,Clothing,27.46,1
2021-01-16,TRX_647670,Home & Garden,60.03,1
2021-01-16,TRX_334318,Sports,4.33,1
2021-01-16,TRX_747952,Home & Garden,2.94,1
2021-01-16,TRX_347997,Clothing,18.04,1
2021-01-16,TRX_581530,Toys,3.63,1
2021-01-16,TRX_673212,Electronics,24.97,1
2021-01-16,TRX_513461,Home & Garden,1.35,1
2021-01-16,TRX_708986,Electronics,1.68,1
2021-01-16,TRX_426571,Electronics,48.16,2
2021-01-16,TRX_235150,Sports,13.94,1
2021-01-16,TRX_114389,Sports,23.35,1
2021-01-16,TRX_937165,Clothing,4.88,1
2021-01-16,TRX_713812,Clothing,14.04,1
2021-01-16,TRX_718396,Sports,11.22,1
2021-01-16,TRX_416527,Electronics,11.5,1
2021-01-16,TRX_752962,Home & Garden,14.28,1
2021-01-16,TRX_671603,Home & Garden,10.66,1
2021-01-16,TRX_343459,Clothing,6.97,1
2021-01-16,TRX_237900,Toys,4.02,1
2021-01-16,TRX_808024,Electronics,18.21,1
2021-01-16,TRX_798292,Toys,3.19,1
2021-01-16,TRX_972391,Electronics,14.67,1
2021-01-16,TRX_677263,Electronics,3.31,1
2021-01-16,TRX_156396,Clothing,12.22,1
2021-01-16,TRX_710514,Toys,17.11,1
2021-01-16,TRX_285550,Clothing,3.07,1
2021-01-16,TRX_438585,Electronics,0.77,1
2021-01-16,TRX_184577,Clothing,1.75,1
2021-01-16,TRX_592461,Home & Garden,11.59,1
2021-01-16,TRX_576379,Sports,23.56,1
2021-01-16,TRX_625754,Electronics,0.57,1
2021-01-16,TRX_853926,Home & Garden,16.49,1
2021-01-16,TRX_435513,Toys,5.2,1
2021-01-16,TRX_832722,Sports,8.1,1
2021-01-16,TRX_526583,Sports,32.89,1
2021-01-16,TRX_944156,Home & Garden,5.02,1
2021-01-16,TRX_640277,Home & Garden,7.79,1
2021-01-16,TRX_442022,Clothing,0.17,1
2021-01-16,TRX_785493,Home & Garden,1.06,1
2021-01-17,TRX_499749,Home & Garden,4.99,1
2021-01-17,TRX_741621,Clothing,11.3,1
2021-01-17,TRX_239005,Sports,5.53,1
2021-01-17,TRX_429760,Electronics,22.06,1
2021-01-17,TRX_150013,Electronics,8.2,1
2021-01-17,TRX_935988,Electronics,1.04,1
2021-01-17,TRX_527709,Clothing,2.37,1
2021-01-17,TRX_892038,Clothing,0.82,1
2021-01-17,TRX_511906,Electronics,9.02,1
2021-01-17,TRX_854085,Electronics,1.47,1
2021-01-17,TRX_198234,Electronics,1.58,1
2021-01-17,TRX_928282,Home & Garden,36.91,1
2021-01-17,TRX_773217,Toys,26.87,1
2021-01-17,TRX_417942,Home & Garden,7.84,1
2021-01-17,TRX_882479,Sports,55.48,3
2021-01-17,TRX_468863,Electronics,0.0,1
2021-01-17,TRX_419752,Electronics,12.41,1
2021-01-17,TRX_730212,Home & Garden,12.49,1
2021-01-17,TRX_993407,Toys,7.97,1
2021-01-17,TRX_223769,Electronics,6.59,1
2021-01-17,TRX_257550,Electronics,7.92,1
2021-01-17,TRX_190140,Clothing,6.99,1
2021-01-17,TRX_479502,Sports,17.1,1
2021-01-17,TRX_185058,Clothing,1.9,1
2021-01-17,TRX_370675,Clothing,2.87,1
2021-01-17,TRX_850018,Electronics,2.6,1
2021-01-17,TRX_531436,Sports,3.97,1
2021-01-17,TRX_303085,Sports,9.71,1
2021-01-17,TRX_560814,Toys,1.54,1
2021-01-17,TRX_855477,Clothing,26.42,1
2021-01-17,TRX_851616,Clothing,4.6,1
2021-01-17,TRX_859495,Electronics,2.31,1
2021-01-17,TRX_999083,Sports,14.68,1
2021-01-17,TRX_814221,Clothing,0.51,1
2021-01-17,TRX_202166,Sports,12.62,1
2021-01-17,TRX_126026,Electronics,15.62,1
2021-01-17,TRX_427210,Home & Garden,3.16,1
2021-01-17,TRX_259163,Electronics,0.56,1
2021-01-17,TRX_494295,Clothing,5.89,1
2021-01-17,TRX_786311,Home & Garden,1.35,1
2021-01-17,TRX_107235,Electronics,1.61,1
2021-01-17,TRX_862178,Sports,3.83,1
2021-01-17,TRX_204215,Clothing,4.57,1
2021-01-17,TRX_562092,Electronics,9.84,1
2021-01-17,TRX_518641,Toys,14.79,1
2021-01-17,TRX_331414,Electronics,11.71,1
2021-01-17,TRX_694507,Electronics,2.09,1
2021-01-17,TRX_462232,Home & Garden,2.46,1
2021-01-17,TRX_924628,Home & Garden,27.51,1
2021-01-17,TRX_180428,Electronics,10.66,1
2021-01-17,TRX_121042,Home & Garden,26.6,1
2021-01-17,TRX_418903,Toys,6.06,1
2021-01-17,TRX_776278,Electronics,12.43,1
2021-01-17,TRX_314304,Toys,9.67,1
2021-01-17,TRX_414493,Electronics,5.01,1
2021-01-17,TRX_507137,Home & Garden,8.28,1
2021-01-17,TRX_751084,Home & Garden,9.1,1
2021-01-17,TRX_508213,Electronics,2.92,1
2021-01-17,TRX_120923,Sports,4.93,1
2021-01-17,TRX_928854,Sports,20.44,1
2021-01-17,TRX_355719,Electronics,32.26,1
2021-01-17,TRX_654629,Clothing,5.82,1
2021-01-17,TRX_787018,Home & Garden,4.78,1
2021-01-17,TRX_908524,Home & Garden,2.83,1
2021-01-17,TRX_447360,Home & Garden,14.8,1
2021-01-17,TRX_396794,Home & Garden,5.09,1
2021-01-17,TRX_460306,Toys,57.4,2
2021-01-17,TRX_645926,Toys,5.14,1
2021-01-18,TRX_683043,Electronics,10.37,1
2021-01-18,TRX_237080,Sports,19.69,1
2021-01-18,TRX_690611,Toys,16.44,1
2021-01-18,TRX_791804,Sports,11.66,1
2021-01-18,TRX_902121,Electronics,8.29,1
2021-01-18,TRX_362210,Electronics,1.77,1
2021-01-18,TRX_825512,Electronics,3.75,1
2021-01-18,TRX_733316,Electronics,6.72,1
2021-01-18,TRX_350231,Clothing,11.32,1
2021-01-18,TRX_550043,Toys,8.92,1
2021-01-18,TRX_520993,Home & Garden,4.21,1
2021-01-18,TRX_142598,Sports,0.08,1
2021-01-18,TRX_947516,Clothing,8.49,1
2021-01-18,TRX_117118,Home & Garden,4.16,1
2021-01-18,TRX_102795,Electronics,16.42,1
2021-01-18,TRX_622904,Home & Garden,0.3,1
2021-01-18,TRX_232201,Home & Garden,10.88,1
2021-01-18,TRX_144130,Clothing,35.13,1
2021-01-18,TRX_519007,Home & Garden,2.37,1
2021-01-18,TRX_609394,Clothing,7.9,1
2021-01-18,TRX_383007,Sports,1.19,1
2021-01-18,TRX_350072,Clothing,12.16,1
2021-01-18,TRX_507821,Electronics,9.9,1
2021-01-18,TRX_869565,Clothing,6.48,1
2021-01-18,TRX_485134,Electronics,9.12,1
2021-01-18,TRX_660849,Clothing,28.09,1
2021-01-18,TRX_101577,Clothing,2.71,1
2021-01-18,TRX_328506,Toys,0.28,1
2021-01-18,TRX_948389,Home & Garden,24.49,1
2021-01-18,TRX_819132,Clothing,10.65,1
2021-01-18,TRX_819533,Home & Garden,27.4,1
2021-01-18,TRX_443154,Clothing,11.25,1
2021-01-18,TRX_637674,Sports,20.57,1
2021-01-18,TRX_215375,Clothing,6.95,1
2021-01-18,TRX_598909,Sports,17.15,1
2021-01-18,TRX_676623,Clothing,30.23,1
2021-01-18,TRX_508456,Sports,10.51,1
2021-01-18,TRX_867175,Home & Garden,2.47,1
2021-01-18,TRX_817186,Electronics,3.88,1
2021-01-18,TRX_872378,Sports,2.74,1
2021-01-18,TRX_174694,Clothing,3.51,1
2021-01-18,TRX_170474,Home & Garden,4.53,1
2021-01-18,TRX_880862,Home & Garden,10.03,1
2021-01-18,TRX_378910,Clothing,10.98,1
2021-01-18,TRX_273615,Toys,6.88,1
2021-01-18,TRX_859229,Clothing,11.83,1
2021-01-18,TRX_396303,Home & Garden,1.05,1
2021-01-18,TRX_654768,Clothing,1.14,1
2021-01-18,TRX_925169,Clothing,2.33,1
2021-01-18,TRX_433134,Electronics,9.04,1
2021-01-18,TRX_923857,Home & Garden,2.98,1
2021-01-18,TRX_153634,Home & Garden,4.12,1
2021-01-18,TRX_992769,Toys,6.33,1
2021-01-18,TRX_503359,Sports,20.68,1
2021-01-18,TRX_450988,Sports,0.17,1
2021-01-18,TRX_162699,Clothing,12.97,1
2021-01-18,TRX_921190,Sports,13.68,1
2021-01-18,TRX_913820,Clothing,19.84,1
2021-01-19,TRX_667354,Home & Garden,7.01,1
2021-01-19,TRX_133896,Home & Garden,8.92,1
2021-01-19,TRX_610269,Electronics,8.33,1
2021-01-19,TRX_864777,Electronics,28.22,1
2021-01-19,TRX_570455,Toys,10.48,1
2021-01-19,TRX_493444,Home & Garden,8.76,1
2021-01-19,TRX_146032,Sports,7.34,1
2021-01-19,TRX_723090,Electronics,23.61,1
2021-01-19,TRX_529763,Sports,31.28,1
2021-01-19,TRX_441609,Home & Garden,26.63,1
2021-01-19,TRX_226457,Clothing,15.54,1
2021-01-19,TRX_566995,Sports,2.05,1
2021-01-19,TRX_617965,Sports,4.5,1
2021-01-19,TRX_893897,Electronics,0.65,1
2021-01-19,TRX_840479,Sports,37.07,2
2021-01-19,TRX_915943,Clothing,15.0,1
2021-01-19,TRX_825527,Clothing,19.04,1
2021-01-19,TRX_858741,Home & Garden,5.18,1
2021-01-19,TRX_780546,Clothing,25.93,1
2021-01-19,TRX_964714,Sports,4.17,1
2021-01-19,TRX_434248,Clothing,0.02,1
2021-01-19,TRX_823055,Home & Garden,6.55,1
2021-01-19,TRX_854981,Clothing,11.74,1
2021-01-19,TRX_969485,Sports,9.04,1
2021-01-19,TRX_790038,Electronics,27.49,2
2021-01-19,TRX_124354,Toys,1.55,1
2021-01-19,TRX_745972,Clothing,11.2,1
2021-01-19,TRX_640850,Clothing,9.98,1
2021-01-19,TRX_470191,Electronics,4.59,1
2021-01-19,TRX_294215,Electronics,23.97,1
2021-01-19,TRX_204127,Sports,19.4,1
2021-01-19,TRX_133302,Sports,18.32,1
2021-01-19,TRX_298763,Electronics,28.99,1
2021-01-19,TRX_143459,Toys,17.8,1
2021-01-19,TRX_874751,Home & Garden,3.66,1
2021-01-19,TRX_124700,Clothing,16.97,1
2021-01-19,TRX_891701,Home & Garden,5.1,1
2021-01-19,TRX_149589,Electronics,3.85,1
2021-01-19,TRX_786290,Clothing,1.05,1
2021-01-20,TRX_887424,Sports,2.26,1
2021-01-20,TRX_282447,Electronics,5.69,1
2021-01-20,TRX_161868,Clothing,33.75,1
2021-01-20,TRX_219392,Electronics,1.74,1
2021-01-20,TRX_906017,Clothing,16.48,1
2021-01-20,TRX_402039,Clothing,1.32,1
2021-01-20,TRX_415508,Home & Garden,45.46,1
2021-01-20,TRX_512601,Home & Garden,5.49,1
2021-01-20,TRX_964950,Electronics,17.06,1
2021-01-20,TRX_739888,Electronics,4.79,1
2021-01-20,TRX_133324,Clothing,11.29,1
2021-01-20,TRX_349264,Electronics,2.44,1
2021-01-20,TRX_336538,Home & Garden,1.8,1
2021-01-20,TRX_253706,Electronics,31.8,1
2021-01-20,TRX_853818,Clothing,28.54,1
2021-01-20,TRX_137394,Electronics,24.97,1
2021-01-20,TRX_142137,Clothing,11.23,1
2021-01-20,TRX_221169,Toys,18.88,1
2021-01-20,TRX_635337,Home & Garden,0.82,1
2021-01-20,TRX_934123,Toys,4.66,1
2021-01-20,TRX_531978,Toys,4.3,1
2021-01-20,TRX_841063,Toys,11.54,1
2021-01-20,TRX_802214,Clothing,5.03,1
2021-01-20,TRX_325687,Toys,1.84,1
2021-01-20,TRX_115896,Clothing,10.37,1
2021-01-20,TRX_766041,Home & Garden,19.25,1
2021-01-20,TRX_373541,Home & Garden,5.5,1
2021-01-20,TRX_537480,Electronics,1.62,1
2021-01-20,TRX_800614,Clothing,2.5,1
2021-01-20,TRX_575859,Electronics,3.1,1
2021-01-20,TRX_259484,Clothing,4.08,1
2021-01-20,TRX_882955,Clothing,11.77,1
2021-01-20,TRX_731339,Clothing,10.5,1
2021-01-20,TRX_135709,Clothing,13.61,1
2021-01-20,TRX_827963,Clothing,5.15,1
2021-01-20,TRX_586121,Sports,19.86,1
2021-01-20,TRX_892879,Home & Garden,2.61,1
2021-01-20,TRX_482650,Sports,7.24,1
2021-01-20,TRX_882119,Toys,18.45,1
2021-01-20,TRX_430511,Clothing,2.27,1
2021-01-20,TRX_321421,Electronics,1.33,1
2021-01-20,TRX_103089,Clothing,24.59,1
2021-01-20,TRX_720253,Clothing,4.8,1
2021-01-20,TRX_432255,Sports,13.16,1
2021-01-20,TRX_189242,Sports,0.29,1
2021-01-20,TRX_684326,Toys,13.39,1
2021-01-21,TRX_713332,Toys,8.33,1
2021-01-21,TRX_698493,Sports,2.68,1
2021-01-21,TRX_849702,Electronics,18.15,1
2021-01-21,TRX_494485,Sports,11.35,1
2021-01-21,TRX_794089,Sports,14.93,1
2021-01-21,TRX_445744,Home & Garden,3.24,1
2021-01-21,TRX_728274,Electronics,3.52,1
2021-01-21,TRX_908183,Electronics,0.63,1
2021-01-21,TRX_339654,Clothing,5.75,1
2021-01-21,TRX_910935,Toys,12.14,1
2021-01-21,TRX_994923,Electronics,28.89,1
2021-01-21,TRX_222989,Toys,16.27,1
2021-01-21,TRX_734649,Clothing,8.46,1
2021-01-21,TRX_990936,Electronics,45.3,1
2021-01-21,TRX_325756,Home & Garden,18.8,1
2021-01-21,TRX_849856,Toys,39.4,1
2021-01-21,TRX_451136,Clothing,11.1,1
2021-01-21,TRX_972882,Home & Garden,4.44,1
2021-01-21,TRX_749837,Clothing,0.8,1
2021-01-21,TRX_281789,Clothing,19.17,1
2021-01-21,TRX_534352,Sports,1.91,1
2021-01-21,TRX_447299,Clothing,5.34,1
2021-01-21,TRX_613624,Electronics,11.25,1
2021-01-21,TRX_457092,Electronics,12.3,1
2021-01-21,TRX_408474,Electronics,13.59,1
2021-01-21,TRX_448951,Clothing,2.69,1
2021-01-21,TRX_261297,Sports,7.07,1
2021-01-21,TRX_187453,Electronics,14.21,1
2021-01-21,TRX_547746,Sports,51.82,1
2021-01-21,TRX_502681,Toys,19.25,1
2021-01-21,TRX_215819,Sports,37.88,1
2021-01-21,TRX_897653,Home & Garden,21.26,2
2021-01-21,TRX_302630,Sports,13.26,1
2021-01-21,TRX_695983,Electronics,3.16,1
2021-01-21,TRX_255976,Clothing,16.26,1
2021-01-21,TRX_105636,Electronics,14.46,1
2021-01-21,TRX_383816,Electronics,13.66,1
2021-01-21,TRX_678921,Clothing,9.96,1
2021-01-21,TRX_225851,Home & Garden,11.13,1
2021-01-21,TRX_988559,Electronics,6.03,1
2021-01-21,TRX_326179,Electronics,10.84,1
2021-01-21,TRX_317508,Sports,3.26,1
2021-01-21,TRX_482188,Electronics,24.21,1
2021-01-21,TRX_585287,Electronics,3.04,1
2021-01-21,TRX_395901,Toys,1.31,1
2021-01-21,TRX_156116,Clothing,8.48,1
2021-01-21,TRX_326905,Toys,15.9,1
2021-01-21,TRX_257403,Clothing,8.52,1
2021-01-22,TRX_532601,Home & Garden,1.14,1
2021-01-22,TRX_565806,Clothing,33.38,1
2021-01-22,TRX_202877,Clothing,1.83,1
2021-01-22,TRX_721781,Home & Garden,5.22,1
2021-01-22,TRX_491670,Clothing,5.93,1
2021-01-22,TRX_711796,Clothing,14.84,1
2021-01-22,TRX_689214,Electronics,0.93,1
2021-01-22,TRX_930547,Electronics,4.95,1
2021-01-22,TRX_804676,Clothing,8.77,1
2021-01-22,TRX_519876,Sports,2.14,1
2021-01-22,TRX_312369,Electronics,8.74,1
2021-01-22,TRX_310387,Toys,22.77,1
2021-01-22,TRX_901798,Electronics,53.1,4
2021-01-22,TRX_615578,Sports,0.29,1
2021-01-22,TRX_473513,Clothing,2.38,1
2021-01-22,TRX_215140,Clothing,3.29,1
2021-01-22,TRX_435834,Sports,4.51,1
2021-01-22,TRX_163879,Electronics,2.46,1
2021-01-22,TRX_824045,Electronics,2.01,1
2021-01-22,TRX_607656,Electronics,27.36,2
2021-01-22,TRX_414941,Clothing,22.19,1
2021-01-22,TRX_654661,Clothing,0.43,1
2021-01-22,TRX_820177,Electronics,3.66,1
2021-01-22,TRX_411741,Clothing,4.6,1
2021-01-22,TRX_859161,Electronics,2.42,1
2021-01-22,TRX_847320,Sports,8.77,1
2021-01-22,TRX_441524,Sports,9.05,1
2021-01-22,TRX_488333,Clothing,16.82,1
2021-01-22,TRX_657749,Sports,11.95,1
2021-01-22,TRX_445876,Home & Garden,6.92,1
2021-01-22,TRX_957692,Toys,9.38,1
2021-01-22,TRX_248866,Toys,2.83,1
2021-01-22,TRX_280775,Electronics,7.96,1
2021-01-22,TRX_985733,Electronics,5.95,1
2021-01-22,TRX_651595,Electronics,1.27,1
2021-01-22,TRX_124502,Home & Garden,2.46,1
2021-01-22,TRX_813076,Home & Garden,3.05,1
2021-01-22,TRX_444912,Home & Garden,22.85,1
2021-01-22,TRX_174231,Electronics,2.32,1
2021-01-22,TRX_327369,Sports,3.02,1
2021-01-22,TRX_595898,Electronics,4.08,1
2021-01-22,TRX_262403,Home & Garden,9.65,1
2021-01-22,TRX_777236,Sports,1.11,1
2021-01-22,TRX_302278,Clothing,27.24,1
2021-01-22,TRX_794245,Electronics,17.76,1
2021-01-22,TRX_278371,Home & Garden,7.62,1
2021-01-22,TRX_468946,Electronics,9.92,1
2021-01-22,TRX_318168,Home & Garden,0.15,1
2021-01-22,TRX_268733,Toys,3.66,1
2021-01-22,TRX_250862,Electronics,14.06,1
2021-01-22,TRX_798267,Clothing,0.71,1
2021-01-22,TRX_413045,Toys,2.94,1
2021-01-22,TRX_820531,Electronics,7.79,1
2021-01-22,TRX_565536,Electronics,2.62,1
2021-01-22,TRX_555775,Home & Garden,24.06,1
2021-01-22,TRX_981809,Toys,1.24,1
2021-01-22,TRX_826747,Sports,14.13,1
2021-01-22,TRX_592508,Electronics,6.28,1
2021-01-22,TRX_298110,Home & Garden,12.28,1
2021-01-22,TRX_805937,Electronics,3.29,1
2021-01-22,TRX_790568,Sports,6.4,1
2021-01-22,TRX_879518,Home & Garden,17.21,1
2021-01-22,TRX_269357,Clothing,5.57,1
2021-01-23,TRX_113731,Clothing,44.96,3
2021-01-23,TRX_741000,Sports,7.75,1
2021-01-23,TRX_141025,Clothing,5.12,1
